generations;average_fitness;best_fitness;time
0;33;27;0.16020894050598145
1;32;23;0.3048899173736572
2;27;20;0.4284968376159668
3;24;17;0.5762801170349121
4;23;15;0.7229979038238525
5;20;14;0.846980094909668
6;19;10;0.9946949481964111
7;16;9;1.1418938636779785
8;14;8;1.265777826309204
9;14;8;1.4121689796447754
10;14;8;1.535451889038086
11;14;8;1.682521104812622
12;14;8;1.829444169998169
13;14;8;1.9537339210510254
14;14;8;2.1028900146484375
15;13;8;2.2542331218719482
16;13;8;2.3821849822998047
17;13;8;2.5308868885040283
18;13;8;2.6539618968963623
19;13;8;2.8016090393066406
20;14;6;2.9487619400024414
21;13;6;3.073497772216797
22;12;6;3.224432945251465
23;11;6;3.3737170696258545
24;12;6;3.4975099563598633
25;11;6;3.644007921218872
26;11;6;3.767096996307373
27;11;6;3.9149909019470215
28;11;6;4.0619330406188965
29;11;6;4.186836004257202
30;11;6;4.343945026397705
31;11;6;4.4956700801849365
32;11;6;4.620105028152466
33;11;6;4.768407106399536
34;11;6;4.892340898513794
35;11;6;5.040786981582642
36;11;6;5.19088888168335
37;11;6;5.316617965698242
38;11;6;5.475198984146118
39;11;6;5.627095937728882
40;11;6;5.75106406211853
41;11;6;5.898063898086548
42;11;6;6.0212180614471436
43;11;6;6.168644905090332
44;11;6;6.316102981567383
45;11;6;6.441234827041626
46;11;6;6.589010000228882
47;10;6;6.7368340492248535
48;11;6;6.861578941345215
49;11;6;7.008419990539551
50;11;6;7.136516094207764
51;11;6;7.2850868701934814
52;11;6;7.432491064071655
53;11;6;7.557514905929565
54;11;6;7.705204963684082
55;11;6;7.854378938674927
56;11;6;7.978502988815308
57;11;6;8.127892017364502
58;11;6;8.25255298614502
59;11;6;8.400144815444946
60;11;6;8.552386999130249
61;11;6;8.677104949951172
62;11;6;8.82575011253357
63;11;6;8.950602054595947
64;11;6;9.09446406364441
65;11;6;9.241495132446289
66;11;6;9.366129875183105
67;11;6;9.517102718353271
68;11;6;9.666212797164917
69;11;6;9.799263000488281
70;11;6;9.950443029403687
71;11;6;10.074433088302612
72;11;6;10.221760034561157
73;11;6;10.369045972824097
74;10;6;10.499208927154541
75;11;6;10.65219783782959
76;11;6;10.799741983413696
77;11;6;10.92463207244873
78;11;6;11.073327779769897
79;11;6;11.198296070098877
80;12;6;11.345454931259155
81;11;6;11.492980003356934
82;11;6;11.617291927337646
83;11;6;11.764794826507568
84;11;6;11.91200304031372
85;11;6;12.036351919174194
86;11;6;12.184591054916382
87;11;6;12.309480905532837
88;11;6;12.464366912841797
89;11;6;12.61230993270874
90;11;6;12.736516952514648
91;11;6;12.884602785110474
92;11;6;13.031833171844482
93;11;6;13.15668511390686
94;11;6;13.304444789886475
95;11;6;13.429457902908325
96;11;6;13.576379776000977
97;11;6;13.72381591796875
98;12;6;13.84874176979065
99;11;6;13.996253967285156
100;11;6;14.148723840713501
101;11;6;14.27351975440979
102;11;6;14.421896934509277
103;11;6;14.546790838241577
104;10;6;14.693948984146118
105;11;6;14.841836929321289
106;11;6;14.96601915359497
107;10;6;15.111985921859741
108;11;6;15.265426874160767
109;11;6;15.391103982925415
110;11;6;15.545515060424805
111;11;6;15.670493841171265
112;11;6;15.817270994186401
113;11;6;15.964354038238525
114;10;6;16.088932037353516
115;11;6;16.23577094078064
116;11;6;16.384285926818848
117;11;6;16.513701915740967
118;11;6;16.664747953414917
119;11;6;16.794102907180786
120;11;6;16.94353199005127
121;11;6;17.0915949344635
122;12;6;17.216264009475708
123;11;6;17.363728761672974
124;11;6;17.51229214668274
125;11;6;17.644722938537598
126;11;6;17.79297685623169
127;10;6;17.918198108673096
128;11;6;18.06520700454712
129;11;6;18.212900161743164
130;11;6;18.33794593811035
131;11;6;18.486804008483887
132;11;6;18.638624906539917
133;11;6;18.76797890663147
134;11;6;18.91703200340271
135;11;6;19.041701793670654
136;11;6;19.18825078010559
137;11;6;19.335604906082153
138;11;6;19.459709882736206
139;12;6;19.607160091400146
140;11;6;19.755146980285645
141;10;6;19.87976908683777
142;11;6;20.028356790542603
143;11;6;20.152639865875244
144;11;6;20.300024032592773
145;11;6;20.447929859161377
146;11;6;20.572473764419556
147;11;6;20.72038507461548
148;12;6;20.868897914886475
149;11;6;20.99375295639038
150;11;6;21.141894817352295
151;11;6;21.26639199256897
152;11;6;21.414362907409668
153;11;6;21.567000150680542
154;11;6;21.691179037094116
155;11;6;21.838886976242065
156;11;6;21.98744797706604
157;11;6;22.112718105316162
158;11;6;22.26208996772766
159;11;6;22.390719890594482
160;11;6;22.54827094078064
161;11;6;22.697659969329834
162;11;6;22.821839809417725
163;11;6;22.977649927139282
164;11;6;23.127388954162598
165;10;6;23.252429962158203
166;11;6;23.401120901107788
167;11;6;23.526116847991943
168;11;6;23.67742395401001
169;11;6;23.827758073806763
