generations;average_fitness;best_fitness;time
0;46;35;0.7622716426849365
1;45;35;1.3879716396331787
2;43;33;2.007628917694092
3;41;33;2.6076905727386475
4;40;32;3.2276275157928467
5;39;32;3.8906235694885254
6;39;30;4.5580363273620605
7;38;29;5.2412333488464355
8;37;27;5.887989044189453
9;37;27;6.535677433013916
10;36;27;7.111040115356445
11;36;24;7.722536563873291
12;35;24;8.327789306640625
13;35;24;8.980601072311401
14;34;24;9.602320432662964
15;34;23;10.209677934646606
16;33;22;10.825854778289795
17;33;22;11.467934608459473
18;33;21;12.05517315864563
19;32;21;12.692079305648804
20;32;19;13.29070258140564
21;31;19;13.884689092636108
22;31;19;14.509437561035156
23;31;19;15.13875436782837
24;31;17;15.778195142745972
25;30;17;16.396151065826416
26;29;17;17.04930067062378
27;28;15;17.70938277244568
28;28;15;18.385881423950195
29;28;15;19.058139085769653
30;27;15;19.72719693183899
31;27;15;20.394508123397827
32;27;14;21.07849931716919
33;26;14;21.709502935409546
34;26;14;22.322043895721436
35;25;14;22.991653442382812
36;25;14;23.656699419021606
37;25;14;24.33453130722046
38;25;14;25.018527030944824
39;24;14;25.659347772598267
40;24;14;26.301444053649902
41;24;12;26.95141363143921
42;23;12;27.617194890975952
43;23;12;28.24457859992981
44;23;12;28.917545557022095
45;23;9;29.62877321243286
46;22;9;30.41450071334839
47;22;9;31.192848682403564
48;22;9;31.926004648208618
49;21;9;32.670390129089355
50;21;9;33.38513803482056
51;21;9;34.17180800437927
52;21;9;34.87601184844971
53;20;9;35.567432165145874
54;20;9;36.299559593200684
55;20;9;36.9383647441864
56;20;7;37.569154024124146
57;20;6;38.20109820365906
58;19;6;38.847383975982666
59;19;6;39.50384831428528
60;19;6;40.15145802497864
61;19;6;40.79921889305115
62;18;6;41.4492073059082
63;18;6;42.21593189239502
64;17;6;42.89577794075012
65;17;6;43.53078508377075
66;18;6;44.164959192276
67;17;6;44.77733755111694
68;17;6;45.371190547943115
69;16;6;45.987876415252686
70;16;6;46.64913535118103
71;16;6;47.3237190246582
72;16;6;47.96082925796509
73;16;6;48.64587378501892
74;16;6;49.34371852874756
75;15;6;50.021902561187744
76;15;6;50.71271204948425
77;14;6;51.385677099227905
78;15;6;51.97721481323242
79;15;6;52.61381196975708
80;14;6;53.23014211654663
81;14;5;53.947840213775635
82;14;5;54.636770725250244
83;14;4;55.32116174697876
84;14;4;55.948155879974365
85;13;4;56.58443808555603
86;14;4;57.21772813796997
87;13;4;57.88020348548889
88;13;4;58.54890704154968
89;13;4;59.19375944137573
90;13;4;59.875900983810425
91;13;4;60.54932188987732
92;13;4;61.2169668674469
93;14;4;61.852593660354614
94;14;4;62.48651623725891
95;13;4;63.153361797332764
96;13;4;63.805503129959106
97;13;4;64.46681547164917
98;13;4;65.11396026611328
99;13;4;65.72815084457397
100;13;4;66.37127780914307
101;12;4;67.02317690849304
102;13;4;67.68033838272095
103;13;4;68.34776377677917
104;13;4;68.97884035110474
105;13;4;69.61389541625977
106;12;2;70.26065492630005
107;13;2;70.9588303565979
108;13;2;71.65115284919739
109;13;2;72.36107134819031
110;13;2;72.99692225456238
111;12;2;73.66919302940369
112;12;2;74.33686351776123
113;12;2;74.98792314529419
114;12;2;75.65223956108093
115;12;2;76.36699080467224
116;11;2;77.07167339324951
117;11;2;77.73962020874023
118;11;2;78.37539577484131
119;11;2;79.00138926506042
120;12;2;79.63084316253662
121;11;2;80.26250553131104
122;11;2;80.90444278717041
123;10;2;81.55387496948242
124;10;2;82.177565574646
125;10;2;82.79658269882202
126;10;2;83.41641211509705
127;10;2;84.04888606071472
128;10;2;84.66941595077515
129;10;2;85.33893465995789
130;10;2;85.97183513641357
131;10;2;86.61702919006348
132;10;2;87.30280232429504
133;10;2;87.92623829841614
134;10;2;88.56793546676636
135;10;2;89.24936580657959
136;10;2;89.88642120361328
137;9;2;90.50307941436768
138;9;2;91.12404656410217
139;9;0;91.73005533218384
