generations;average_fitness;best_fitness;time
0;47;30;9.959841012954712
1;46;28;17.501810550689697
2;45;27;27.299582481384277
3;44;26;35.102715492248535
4;43;26;44.88547158241272
5;43;23;52.72761607170105
6;42;23;62.57538866996765
7;42;23;70.54308342933655
8;41;23;80.50954937934875
9;40;23;88.51996564865112
10;40;23;98.71052527427673
11;39;23;106.90722012519836
12;39;22;117.02135109901428
13;38;22;125.13488364219666
14;38;22;135.28587555885315
15;37;22;143.42486476898193
16;37;20;153.70298051834106
17;37;20;161.87170219421387
18;36;18;172.07858538627625
19;36;18;180.32904291152954
20;35;18;190.6539487838745
21;35;16;199.09763288497925
22;34;16;209.50396037101746
23;34;16;217.84196138381958
24;34;16;228.2453727722168
25;33;15;236.68913292884827
26;33;14;247.08032155036926
27;32;14;255.49021983146667
28;32;14;265.95515179634094
29;31;14;274.45852994918823
30;31;14;285.67854619026184
31;30;13;295.5335125923157
32;30;13;309.18105149269104
33;29;13;319.00284123420715
34;29;12;330.56128549575806
35;28;12;339.07390213012695
36;27;11;349.72716999053955
37;27;9;358.29886984825134
38;26;9;369.9955840110779
39;26;7;378.8460280895233
40;25;6;389.5344867706299
41;25;6;398.0269675254822
42;24;6;408.6597330570221
43;23;5;417.43724250793457
44;23;4;428.3494219779968
45;22;4;437.9256794452667
46;21;3;448.25374603271484
47;20;2;456.45542097091675
48;19;2;466.7477059364319
49;18;2;475.1572346687317
50;17;0;485.5914523601532
