generations;average_fitness;best_fitness;time
0;48;34;0.09933733940124512
1;49;34;0.17680597305297852
2;48;34;0.29892492294311523
3;48;34;0.388169527053833
4;47;34;0.47391653060913086
5;47;30;0.5597109794616699
6;47;30;0.6863610744476318
7;46;30;0.7687830924987793
8;46;30;0.8681085109710693
9;46;30;0.9519524574279785
10;45;30;1.052966594696045
11;45;30;1.1761181354522705
12;45;30;1.262923240661621
13;44;30;1.3444833755493164
14;44;29;1.440011978149414
15;44;29;1.559877872467041
16;44;29;1.647235631942749
17;44;29;1.7322556972503662
18;44;29;1.821453332901001
19;44;29;1.9575741291046143
20;44;29;2.046527862548828
21;45;29;2.1411733627319336
22;44;29;2.240729570388794
23;45;29;2.3707423210144043
24;45;29;2.46334171295166
25;46;28;2.554401159286499
26;45;28;2.6403744220733643
27;45;28;2.7679975032806396
28;44;28;2.854106903076172
29;44;28;2.940419912338257
30;44;28;3.026324987411499
31;44;28;3.1237847805023193
32;44;28;3.2577412128448486
33;44;28;3.3447530269622803
34;44;28;3.4364359378814697
35;44;28;3.5416617393493652
36;44;28;3.6809842586517334
37;44;28;3.7777998447418213
38;44;28;3.877565622329712
39;44;28;3.9609384536743164
40;45;28;4.087798833847046
41;45;28;4.186375856399536
42;45;28;4.286741495132446
43;45;28;4.372227907180786
44;45;28;4.502269268035889
45;46;28;4.607685327529907
46;46;28;4.701922416687012
47;46;28;4.800199508666992
48;46;28;4.938302516937256
49;45;28;5.039447546005249
50;45;28;5.139718294143677
51;45;28;5.243760585784912
52;46;28;5.330372095108032
53;47;28;5.4554197788238525
54;46;28;5.543061256408691
55;46;28;5.632562637329102
56;47;28;5.719120979309082
57;46;28;5.848478078842163
58;46;28;5.946265459060669
59;45;28;6.041241407394409
60;46;28;6.132593393325806
61;45;28;6.255282640457153
62;45;28;6.343215227127075
63;46;28;6.441350221633911
64;46;28;6.53325343132019
65;47;28;6.654425859451294
66;46;28;6.744097709655762
67;46;28;6.82612681388855
68;46;28;6.91132664680481
69;46;28;7.056130409240723
70;46;28;7.153391361236572
71;46;28;7.246326923370361
72;47;28;7.3426432609558105
73;46;28;7.4416913986206055
74;47;28;7.576640844345093
75;47;28;7.663334369659424
76;46;28;7.760136365890503
77;46;28;7.854088068008423
78;45;28;7.97685432434082
79;46;28;8.067557096481323
80;46;28;8.156090259552002
81;46;28;8.246511220932007
82;46;28;8.374839782714844
83;45;28;8.469662427902222
84;44;28;8.569690704345703
85;45;28;8.649341344833374
86;44;28;8.7704918384552
87;45;28;8.852246522903442
88;45;28;8.944624185562134
89;45;28;9.032761573791504
90;46;28;9.168844938278198
91;46;28;9.264525651931763
92;45;28;9.360593795776367
93;46;28;9.45687747001648
94;46;28;9.556646585464478
95;45;28;9.69431757926941
96;44;28;9.786556959152222
97;44;28;9.876758813858032
98;44;28;9.972589015960693
99;44;28;10.108544111251831
100;44;28;10.203571796417236
101;44;28;10.300194025039673
102;44;28;10.397132158279419
103;45;28;10.533486604690552
104;45;28;10.631952285766602
105;45;28;10.744908094406128
106;45;28;10.836736917495728
107;45;28;10.974716663360596
108;44;28;11.076865673065186
109;45;28;11.179983615875244
110;43;28;11.267695903778076
111;44;28;11.410270929336548
112;45;28;11.502525091171265
113;45;28;11.60173225402832
114;45;28;11.699658393859863
115;45;28;11.799743175506592
116;45;28;11.934064626693726
117;46;28;12.041412591934204
118;45;28;12.140427827835083
119;46;28;12.251213073730469
120;46;28;12.374672651290894
121;46;28;12.464577674865723
122;45;28;12.553462505340576
123;45;28;12.647115468978882
124;46;28;12.775612115859985
125;46;28;12.8770170211792
126;46;28;12.968597173690796
127;46;26;13.063344240188599
128;46;26;13.19321084022522
129;46;26;13.277885913848877
130;46;26;13.355042934417725
131;46;26;13.443560600280762
132;46;26;13.568774700164795
133;46;26;13.652460098266602
134;46;26;13.744674444198608
135;46;26;13.831272840499878
136;47;26;13.964915990829468
137;45;26;14.060850620269775
138;46;26;14.151488065719604
139;46;26;14.240324974060059
140;45;26;14.337178230285645
141;45;26;14.464980602264404
142;45;26;14.549650430679321
143;46;26;14.635805130004883
144;46;26;14.714586019515991
145;47;26;14.853790283203125
146;46;26;14.945798635482788
147;45;26;15.047685623168945
148;45;26;15.140714645385742
149;46;26;15.263291358947754
