generations;average_fitness;best_fitness;time
0;56;45;0.06730318069458008
1;50;45;0.11683225631713867
2;49;37;0.16740036010742188
3;47;37;0.2300412654876709
4;44;33;0.2831380367279053
5;42;32;0.3335602283477783
6;40;32;0.38440608978271484
7;39;32;0.44795918464660645
8;39;32;0.4989931583404541
9;37;32;0.5515761375427246
10;36;29;0.6025750637054443
11;35;29;0.6665232181549072
12;35;29;0.7172112464904785
13;34;28;0.7677772045135498
14;33;28;0.818345308303833
15;33;28;0.8812341690063477
16;33;28;0.9318652153015137
17;32;28;0.9825620651245117
18;32;28;1.0328922271728516
19;32;28;1.0949392318725586
20;32;28;1.1457602977752686
21;32;28;1.1964061260223389
22;32;28;1.2466402053833008
23;32;28;1.3095932006835938
24;32;28;1.3603980541229248
25;32;28;1.410776138305664
26;32;28;1.461292028427124
27;31;28;1.5257179737091064
28;31;27;1.5771100521087646
29;31;27;1.627535104751587
30;30;27;1.6783502101898193
31;31;27;1.7423150539398193
32;31;26;1.792816162109375
33;31;26;1.8433642387390137
34;30;26;1.8937530517578125
35;31;26;1.9439060688018799
36;31;26;2.006540060043335
37;31;26;2.0571441650390625
38;30;26;2.1075351238250732
39;31;26;2.1577951908111572
40;30;26;2.2209222316741943
41;29;26;2.2716941833496094
42;29;26;2.3228583335876465
43;29;26;2.3756000995635986
44;29;26;2.439901351928711
45;29;26;2.4903721809387207
46;29;26;2.540618419647217
47;29;26;2.591048240661621
48;29;26;2.6534881591796875
49;29;26;2.7040722370147705
50;29;26;2.75449800491333
51;29;26;2.804955244064331
52;29;26;2.867762327194214
53;30;26;2.9183552265167236
54;29;26;2.968714952468872
55;29;26;3.0189433097839355
56;29;26;3.081256151199341
57;29;26;3.1317062377929688
58;30;26;3.18229341506958
59;30;26;3.2325963973999023
60;29;26;3.295936107635498
61;29;25;3.3465561866760254
62;30;25;3.396935224533081
63;30;25;3.447460174560547
64;29;25;3.51235032081604
65;29;25;3.565659284591675
66;29;25;3.616945266723633
67;30;25;3.669739007949829
68;30;25;3.734762191772461
69;30;25;3.7853660583496094
70;30;25;3.836083173751831
71;30;25;3.8864402770996094
72;30;25;3.9489121437072754
73;29;25;3.999545097351074
74;30;25;4.050471305847168
75;30;25;4.101088285446167
76;30;25;4.163807392120361
77;30;25;4.214570999145508
78;30;25;4.265122175216675
79;29;25;4.315442323684692
80;30;25;4.377917289733887
81;29;25;4.432053327560425
82;30;25;4.482864141464233
83;30;25;4.5332043170928955
84;30;25;4.596735954284668
85;29;25;4.647255182266235
86;29;25;4.7234861850738525
87;29;25;4.776697158813477
88;29;25;4.844015121459961
89;29;25;4.894987106323242
90;30;25;4.945162296295166
91;30;25;4.995779037475586
92;29;25;5.059202194213867
93;29;25;5.109568119049072
94;29;25;5.160097122192383
95;29;23;5.210573196411133
96;29;23;5.260939121246338
97;29;23;5.323496341705322
98;28;23;5.3741350173950195
99;28;23;5.424812078475952
100;28;23;5.474945068359375
101;29;23;5.538007020950317
102;28;23;5.588768243789673
103;29;23;5.63924241065979
104;28;23;5.689554214477539
105;29;23;5.752466201782227
106;28;23;5.8030431270599365
107;27;23;5.853592157363892
108;28;23;5.904104232788086
109;28;23;5.967013120651245
110;27;23;6.017819166183472
111;27;23;6.068271160125732
112;27;23;6.118605136871338
113;27;23;6.1810712814331055
114;26;23;6.231628179550171
115;26;23;6.282131195068359
116;27;23;6.332353115081787
117;26;23;6.39488410949707
118;26;23;6.445387125015259
119;26;23;6.495761156082153
120;26;23;6.545947313308716
121;27;23;6.60901403427124
122;26;23;6.659529209136963
123;26;23;6.709671258926392
124;27;23;6.759981155395508
125;27;23;6.822542190551758
126;27;23;6.872746229171753
127;27;23;6.922644376754761
128;26;23;6.97300124168396
129;27;23;7.035392999649048
130;27;23;7.085723161697388
131;27;23;7.136236190795898
132;27;23;7.186608076095581
133;27;23;7.248827219009399
134;27;23;7.2990992069244385
135;26;23;7.349528074264526
136;26;23;7.3998332023620605
137;26;23;7.46237325668335
138;26;23;7.513029098510742
139;26;23;7.563549280166626
140;27;23;7.613659143447876
141;26;23;7.675828218460083
142;26;23;7.726255178451538
143;26;23;7.776738166809082
144;26;23;7.8268091678619385
145;26;23;7.889719009399414
146;26;23;7.9402172565460205
147;26;23;7.990450143814087
148;26;23;8.040821313858032
149;26;23;8.103734016418457
150;26;23;8.15379023551941
151;26;23;8.203580141067505
152;26;23;8.253855228424072
153;26;23;8.31659722328186
154;27;23;8.366778135299683
155;26;23;8.417107343673706
156;27;23;8.4674072265625
157;26;23;8.517390251159668
158;27;23;8.579636335372925
159;26;23;8.630125045776367
160;26;23;8.6804940700531
161;26;23;8.730622291564941
162;27;23;8.793198108673096
163;27;23;8.843948125839233
164;27;23;8.89419412612915
165;27;23;8.944659233093262
166;27;23;9.007786273956299
167;26;23;9.058067321777344
168;26;23;9.108602285385132
169;26;23;9.159042119979858
170;26;23;9.221728324890137
171;27;23;9.27210807800293
172;27;23;9.322535276412964
173;27;23;9.373119354248047
174;27;23;9.435721397399902
175;26;23;9.486247301101685
176;26;23;9.536696195602417
177;27;23;9.586757183074951
178;27;23;9.64915919303894
179;27;23;9.70086121559143
180;27;23;9.752714395523071
181;26;23;9.803364276885986
182;27;22;9.86798620223999
183;27;22;9.918591976165771
184;27;22;9.968945264816284
185;27;22;10.0193932056427
186;27;22;10.082042217254639
187;26;22;10.13244104385376
188;27;22;10.182581424713135
189;27;22;10.233106136322021
190;27;22;10.295772314071655
191;27;22;10.346113204956055
