generations;average_fitness;best_fitness;time
0;46;32;0.029421091079711914
1;45;32;0.05443096160888672
2;44;32;0.07941818237304688
3;43;32;0.10431408882141113
4;43;32;0.12944722175598145
5;42;32;0.15426397323608398
6;42;32;0.1789989471435547
7;41;32;0.20401501655578613
8;41;31;0.22893309593200684
9;42;31;0.25368690490722656
10;42;31;0.2784590721130371
11;41;31;0.30344700813293457
12;40;31;0.32833003997802734
13;40;31;0.3535652160644531
14;40;31;0.3782510757446289
15;40;31;0.40331101417541504
16;40;31;0.4283020496368408
17;39;31;0.45336318016052246
18;39;30;0.4781322479248047
19;39;30;0.5034210681915283
20;39;30;0.5283482074737549
21;41;30;0.5533120632171631
22;40;30;0.5785379409790039
23;39;30;0.6035890579223633
24;41;30;0.6394200325012207
25;39;30;0.6647610664367676
26;39;30;0.6896219253540039
27;39;30;0.7146642208099365
28;38;30;0.7396688461303711
29;38;24;0.7654421329498291
30;39;24;0.791140079498291
31;38;24;0.8164761066436768
32;39;24;0.8518080711364746
33;40;24;0.8767580986022949
34;40;24;0.9016849994659424
35;40;24;0.9268112182617188
36;39;24;0.9530980587005615
37;38;24;0.9789102077484131
38;38;24;1.0040502548217773
39;37;24;1.0290138721466064
40;38;24;1.0540070533752441
41;39;24;1.0897870063781738
42;39;24;1.1147420406341553
43;39;24;1.1394870281219482
44;40;24;1.1645631790161133
45;40;24;1.189394235610962
46;38;24;1.2142460346221924
47;37;24;1.2395009994506836
48;38;24;1.2643439769744873
49;38;24;1.2984650135040283
50;38;24;1.323625087738037
51;37;24;1.3486051559448242
52;38;24;1.3735010623931885
53;38;24;1.3987181186676025
54;36;24;1.423673152923584
55;36;24;1.4485979080200195
56;38;24;1.4737489223480225
57;37;24;1.5077910423278809
58;36;24;1.532696008682251
59;37;24;1.5580620765686035
60;38;24;1.5828640460968018
61;38;24;1.6079320907592773
62;39;24;1.6332480907440186
63;37;24;1.6582331657409668
64;37;24;1.6831011772155762
65;38;24;1.708420991897583
66;38;24;1.7415120601654053
67;36;24;1.7664282321929932
68;37;24;1.7913250923156738
69;37;24;1.8163671493530273
70;37;24;1.841210126876831
71;37;24;1.8662109375
72;37;24;1.8910541534423828
73;37;24;1.9159002304077148
74;37;24;1.9505531787872314
75;36;24;1.9757390022277832
76;36;24;2.0006730556488037
77;36;24;2.0256381034851074
78;36;24;2.050804853439331
79;37;24;2.0756959915161133
80;35;24;2.100489854812622
81;36;24;2.1258370876312256
82;36;24;2.160630941390991
83;37;24;2.1855971813201904
84;35;24;2.2108142375946045
85;36;24;2.2356462478637695
86;36;24;2.260521173477173
87;37;24;2.285705089569092
88;36;24;2.310718297958374
89;36;24;2.335458993911743
90;35;24;2.3695669174194336
91;35;24;2.3946080207824707
92;35;24;2.419483184814453
93;34;24;2.444761037826538
94;34;24;2.469769239425659
95;34;24;2.4946670532226562
96;34;24;2.5198581218719482
97;35;24;2.5447962284088135
98;34;22;2.569375991821289
99;34;22;2.6034111976623535
100;34;22;2.628462076187134
101;34;22;2.6546590328216553
102;33;22;2.6821329593658447
103;33;22;2.7082889080047607
104;33;22;2.733267068862915
105;34;22;2.758139133453369
106;34;22;2.782923936843872
107;33;22;2.8190200328826904
108;34;22;2.8437752723693848
109;34;22;2.8687291145324707
110;34;22;2.8932621479034424
111;34;22;2.9182350635528564
112;34;22;2.9431521892547607
113;32;22;2.9683001041412354
114;32;22;2.9932730197906494
115;34;22;3.028057098388672
116;33;22;3.0529000759124756
117;33;20;3.0777230262756348
118;33;20;3.1028871536254883
119;34;20;3.1279311180114746
120;33;20;3.15289306640625
121;34;20;3.177976131439209
122;34;20;3.2028419971466064
123;32;20;3.227708101272583
124;34;20;3.2616240978240967
125;35;20;3.2864930629730225
126;34;20;3.3112659454345703
127;34;20;3.3363912105560303
128;34;20;3.3612520694732666
129;33;20;3.385991096496582
130;33;20;3.411146879196167
131;33;20;3.436094284057617
132;33;20;3.4698641300201416
133;33;19;3.494673013687134
134;33;19;3.5195980072021484
135;31;19;3.544530153274536
136;32;19;3.5692920684814453
137;31;19;3.594161033630371
138;31;19;3.61913800239563
139;33;19;3.644073963165283
140;31;19;3.677938222885132
141;30;19;3.7029669284820557
142;32;19;3.7279679775238037
143;32;19;3.753267288208008
144;33;19;3.7780189514160156
145;33;19;3.803071975708008
146;32;19;3.8282711505889893
147;33;19;3.8531932830810547
148;33;19;3.8781511783599854
149;33;19;3.9123260974884033
150;32;19;3.9372642040252686
151;32;19;3.962161064147949
152;32;19;3.987423896789551
153;32;19;4.012487173080444
154;32;19;4.037150859832764
155;33;19;4.062344074249268
156;33;19;4.0872931480407715
157;31;19;4.121585130691528
158;31;19;4.146805047988892
159;30;19;4.171773195266724
160;29;19;4.19659423828125
161;29;19;4.22168493270874
162;29;19;4.246722936630249
163;29;19;4.2715160846710205
164;29;19;4.296597003936768
165;30;19;4.330574035644531
166;31;19;4.35566520690918
167;31;19;4.3804771900177
168;31;19;4.40538215637207
169;28;19;4.430038928985596
170;28;19;4.454820156097412
171;28;19;4.479604959487915
172;30;18;4.504441976547241
173;31;18;4.529341220855713
174;29;18;4.563107967376709
175;29;18;4.588156223297119
176;28;18;4.612789869308472
177;29;18;4.637770891189575
178;29;18;4.662521123886108
179;29;16;4.687288999557495
180;29;16;4.712598085403442
181;28;16;4.737439870834351
182;28;16;4.771575927734375
183;28;16;4.7968010902404785
184;28;16;4.821680068969727
185;26;16;4.846580266952515
186;26;16;4.871608018875122
187;25;16;4.8964478969573975
188;29;16;4.921493053436279
189;29;16;4.946655988693237
190;29;16;4.980458974838257
191;29;16;5.005397081375122
192;29;16;5.030539035797119
193;28;16;5.0554680824279785
194;29;16;5.080224990844727
195;29;16;5.1054582595825195
196;28;16;5.130205154418945
197;29;16;5.155156850814819
198;31;16;5.180415868759155
199;29;16;5.213770866394043
200;30;16;5.238732099533081
201;28;16;5.263620138168335
202;29;16;5.288478851318359
203;30;16;5.313518047332764
204;31;16;5.338396072387695
205;28;16;5.363290071487427
206;29;16;5.388236999511719
207;29;16;5.423799991607666
208;30;16;5.449026107788086
209;29;16;5.473813056945801
210;29;16;5.498827934265137
211;29;16;5.524015188217163
212;30;16;5.548837184906006
213;29;16;5.573739051818848
214;28;16;5.598856210708618
215;28;16;5.635722875595093
216;30;16;5.660821914672852
217;31;16;5.685912132263184
218;30;16;5.710755109786987
219;28;16;5.735536098480225
220;29;16;5.760731220245361
221;28;16;5.810963153839111
222;31;16;5.836438894271851
223;29;16;5.874746084213257
224;29;16;5.899838209152222
225;31;16;5.924694061279297
226;31;16;5.949907064437866
227;30;16;5.974678993225098
228;30;16;5.999542951583862
229;30;16;6.024718999862671
230;28;16;6.049623012542725
231;27;16;6.074291229248047
232;27;16;6.109033107757568
233;28;16;6.133958101272583
234;29;16;6.158856153488159
235;28;16;6.183741092681885
236;28;16;6.208680152893066
237;28;16;6.233483076095581
238;28;16;6.258455991744995
239;28;16;6.2831809520721436
240;28;16;6.317090034484863
241;28;16;6.3420209884643555
242;28;16;6.367173194885254
243;28;16;6.391963005065918
244;29;16;6.416845083236694
245;30;16;6.442008018493652
246;27;16;6.466858863830566
247;28;16;6.49183988571167
248;28;16;6.525818109512329
249;27;16;6.55069899559021
250;27;16;6.575562000274658
251;28;16;6.600756883621216
252;28;16;6.625580072402954
253;29;16;6.650431871414185
254;30;16;6.6756110191345215
255;28;16;6.700567960739136
256;27;16;6.725329160690308
257;26;16;6.759575128555298
258;26;16;6.784456253051758
259;26;16;6.809422016143799
260;27;16;6.834478139877319
261;27;16;6.859435081481934
262;28;16;6.88416600227356
263;28;16;6.9094812870025635
264;28;16;6.934248208999634
265;27;16;6.968240022659302
266;29;16;6.993230104446411
267;29;16;7.018259286880493
268;27;16;7.042929172515869
269;27;16;7.0678040981292725
270;27;16;7.09266209602356
271;25;16;7.117416143417358
272;26;16;7.142155885696411
273;27;16;7.17591404914856
274;28;16;7.200915098190308
275;27;15;7.225677013397217
276;28;15;7.250897169113159
277;29;15;7.275681018829346
278;30;15;7.300570011138916
279;29;15;7.325762033462524
280;27;15;7.350660085678101
281;27;15;7.3755881786346436
282;28;15;7.409756183624268
283;28;15;7.434665203094482
284;29;15;7.459508180618286
285;27;15;7.484561204910278
286;27;15;7.509552001953125
287;28;15;7.534441232681274
288;26;15;7.559770107269287
289;26;15;7.58447003364563
290;27;15;7.618537187576294
291;27;15;7.643684148788452
292;28;15;7.668359041213989
293;26;15;7.693169116973877
294;26;15;7.718202114105225
295;27;15;7.742992162704468
296;27;15;7.767884969711304
297;27;15;7.7929840087890625
298;27;15;7.826569080352783
299;27;15;7.851456880569458
300;25;15;7.876274108886719
301;26;15;7.900984048843384
302;27;15;7.925737142562866
303;27;15;7.950670957565308
304;26;15;7.9755401611328125
305;26;15;8.000518083572388
306;26;15;8.025248050689697
307;24;15;8.059246063232422
308;24;15;8.084242105484009
309;24;15;8.109167098999023
310;26;15;8.134352207183838
311;27;15;8.159273862838745
312;27;15;8.1840341091156
313;28;15;8.20931100845337
314;27;15;8.234125137329102
315;27;15;8.268073081970215
316;28;15;8.293262958526611
317;28;15;8.318312168121338
318;27;15;8.343175172805786
319;27;15;8.368304014205933
320;27;15;8.393208026885986
321;26;15;8.418039083480835
322;26;15;8.443177223205566
323;27;15;8.476684093475342
324;27;15;8.501635074615479
325;28;15;8.526868104934692
326;29;15;8.551741123199463
327;28;15;8.576608896255493
328;26;15;8.60174298286438
329;27;15;8.626601219177246
330;26;15;8.651413917541504
331;25;15;8.676361083984375
332;26;15;8.709611892700195
333;27;15;8.734550952911377
334;27;15;8.759532928466797
335;27;15;8.784404993057251
336;26;15;8.809264183044434
337;28;15;8.834130048751831
338;28;15;8.859143257141113
339;29;15;8.883949995040894
340;30;15;8.918073177337646
341;29;15;8.94327998161316
342;28;13;8.967944145202637
343;28;13;8.992744207382202
344;27;13;9.017754077911377
345;27;13;9.042514085769653
346;28;13;9.067492008209229
347;28;13;9.092810869216919
348;27;13;9.126482248306274
349;26;13;9.151448011398315
350;26;13;9.176568031311035
351;27;13;9.201459169387817
352;27;13;9.226281881332397
353;27;13;9.251530885696411
354;28;13;9.276365995407104
355;28;13;9.301375150680542
356;27;13;9.335306882858276
357;27;13;9.36020016670227
358;27;13;9.385040044784546
359;26;13;9.410452127456665
360;27;13;9.435102224349976
361;28;13;9.459961175918579
362;27;13;9.485144138336182
363;27;13;9.51008915901184
364;28;13;9.534817934036255
365;28;13;9.569085121154785
366;27;13;9.594122886657715
367;27;13;9.619107961654663
368;28;13;9.643861055374146
369;28;13;9.66879415512085
370;25;13;9.693579912185669
371;26;13;9.718409299850464
372;25;13;9.743236064910889
373;27;13;9.776846170425415
374;27;13;9.801687002182007
375;26;13;9.82680606842041
376;27;13;9.851762056350708
377;27;13;9.876573085784912
378;26;13;9.901599884033203
379;27;13;9.926362037658691
380;26;13;9.951279163360596
381;26;13;9.985613107681274
382;27;13;10.010545015335083
383;26;13;10.03528904914856
384;26;13;10.06044888496399
385;27;13;10.085255146026611
386;27;13;10.110196113586426
387;27;13;10.135447025299072
388;26;13;10.160279035568237
389;26;13;10.185229063034058
390;25;13;10.219284296035767
391;25;13;10.244306087493896
392;27;13;10.269162893295288
393;28;13;10.294416189193726
394;26;13;10.319148063659668
395;25;13;10.3440580368042
396;25;13;10.369190216064453
397;25;13;10.394012212753296
398;25;13;10.427510976791382
399;26;13;10.45221495628357
400;25;13;10.476861238479614
401;26;13;10.501503229141235
402;24;13;10.526078224182129
403;24;13;10.55100703239441
404;27;13;10.575869083404541
405;26;13;10.600860118865967
406;26;13;10.634529113769531
407;25;13;10.659511089324951
408;27;13;10.684256076812744
409;26;13;10.709562063217163
410;27;13;10.734265089035034
411;27;13;10.759225130081177
412;25;13;10.784096956253052
413;25;13;10.810887098312378
414;25;11;10.83619499206543
415;25;11;10.871872901916504
416;24;11;10.896817207336426
417;25;11;10.921598196029663
418;25;11;10.946687936782837
419;26;11;10.971747159957886
420;25;11;10.996666193008423
421;23;11;11.02177619934082
422;24;11;11.046633243560791
423;24;11;11.080617904663086
424;24;11;11.10587215423584
425;25;11;11.130791187286377
426;25;11;11.155724048614502
427;26;11;11.18084192276001
428;26;11;11.205832242965698
429;26;11;11.230676889419556
430;25;11;11.255795240402222
431;26;11;11.289459228515625
432;26;11;11.31432318687439
433;25;11;11.339159965515137
434;25;11;11.364047050476074
435;26;11;11.388942003250122
436;26;11;11.413847923278809
437;26;11;11.438692092895508
438;25;11;11.463632106781006
439;23;11;11.488399028778076
440;24;11;11.522440195083618
441;25;11;11.547300100326538
442;23;11;11.572032928466797
443;24;11;11.597278118133545
444;25;11;11.622105121612549
445;25;11;11.64696216583252
446;25;11;11.672248125076294
447;25;11;11.69717288017273
448;24;11;11.730801105499268
449;24;11;11.756124019622803
450;25;11;11.780781030654907
451;24;11;11.805659055709839
452;24;11;11.830623865127563
453;26;11;11.855585098266602
454;27;11;11.880422115325928
455;24;11;11.905709028244019
456;25;11;11.939363956451416
457;26;11;11.964499235153198
458;26;11;11.989613056182861
459;26;11;12.014496088027954
460;28;11;12.03939700126648
461;27;11;12.064675092697144
462;26;11;12.089445114135742
463;24;11;12.114092111587524
464;23;11;12.139247179031372
465;24;11;12.17269492149353
466;23;11;12.197619199752808
467;24;11;12.222392082214355
468;24;11;12.247221946716309
469;25;11;12.272143125534058
470;25;11;12.296955108642578
471;27;11;12.32183313369751
472;26;11;12.346646070480347
473;25;11;12.380213975906372
474;22;11;12.405410051345825
475;23;11;12.43023419380188
476;23;11;12.455120086669922
477;22;11;12.480173110961914
478;23;11;12.504980087280273
479;23;11;12.52985692024231
480;23;11;12.554949045181274
481;23;11;12.588784217834473
482;24;11;12.613781929016113
483;24;11;12.638911247253418
484;24;11;12.66387128829956
485;25;11;12.688658237457275
486;25;11;12.713844299316406
487;25;11;12.738676309585571
488;24;11;12.763597011566162
489;25;11;12.797714233398438
490;26;11;12.82270097732544
491;24;11;12.84762692451477
492;25;11;12.872825145721436
493;23;11;12.8976411819458
494;22;11;12.923495054244995
495;24;11;12.949137210845947
496;24;11;12.974102973937988
497;26;11;12.99915623664856
498;25;11;13.036442995071411
499;25;11;13.061459064483643
